:START_ID,:END_ID,:TYPE
2025/11/17 13:30 至 2025/11/17 17:30,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
AI網站服務紀錄調閱 (202508-202510),788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
2025弱點掃描報告資訊整理,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
eStreamer 資料異常處理,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
11/14 23:20後,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
僅收到狀態log，且KVstore狀態異常,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
重啟服務,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
KPMG滲透測試IP白名單,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
加入白名單，並修改告警語法,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
告警盤點,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
處理工程師為 B人員 進行時間為 2025/11/17 13:30 至 2025/11/17 17:30,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
狀態描述 (Description): Splunk駐點服務202511第三周(2025/11/17),788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
2.AI網站服務紀錄調閱 (202508-202510),788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
3.2025弱點掃描報告資訊整理,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
4.eStreamer 資料異常處理 發現eStreamer資料從11/14 23:20後僅收到狀態log，且KVstore狀態異常，重啟服務後資料已陸續進到splunk,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
5.KPMG滲透測試IP白名單 已將IP及網段加入白名單，並修改告警語法，使其同時比對IP及網段,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
待辦事項: 1. 告警盤點,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
發現eStreamer資料從11/14 23:20後僅收到狀態log，且KVstore狀態異常，重啟服務後資料已陸續進到splunk,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
B人員進行維護,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
處理工程師更新GeoDB,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
處理工程師調閱AI網站服務紀錄,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
處理工程師整理2025弱點掃描報告資訊,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
處理工程師處理eStreamer資料異常,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
KPMG滲透測試IP加入白名單,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
KPMG,788880f959480b3ed479fc193da03ee8c5856e116ea693b7e018c075683f14fc,Source
2025/11/11 13:30 至 2025/11/11 17:30,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
Splunk駐點服務202511第二周(2025/11/11),ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
VMware Tools 漏洞修補,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
CVE-2025-41244、CVE-2025-41246,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
12.3.5版本,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
報告及告警寄件人更新,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
白名單,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
網段,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
處理工程師為 B人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:30,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
狀態描述 (Description): Splunk駐點服務202511第二周(2025/11/11),ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
1.VMware Tools 漏洞修補 為修補漏洞CVE-2025-41244、CVE-2025-41246，以按照提供之SOP更新至12.3.5版本,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
2.報告及告警寄件人更新,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
3.KPMG滲透測試IP白名單 已將IP加入白名單，但提供的清單中有很多為網段，需要修改規則才能比對，目前正在修改中,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
待辦事項: 1. 告警盤點 (預計下周開始),ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
處理工程師進行維護,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
VMware Tools漏洞修補,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
滲透測試IP白名單修改,ae724bd0c2f03195355077ed3f9de8af7e04b244adc074f5953109ceaf11b445,Source
工程師,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
2025/11/04 13:30 至 2025/11/04 17:30,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
Splunk駐點服務202511第一周(2025/11/4),eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
KV store憑證,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
該台主機,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
憑證,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
磁碟用量,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
KV store,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
報告及告警,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
Calvin,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
處理工程師為 B人員 進行時間為 2025/11/04 13:30 至 2025/11/04 17:30,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
狀態描述 (Description): Splunk駐點服務202511第一周(2025/11/4),eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
發現昨日(11/3)該台主機磁碟用量暴增,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
同時發現該台主機KV store憑證過期,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
已更新憑證,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
目前KV store狀態及磁碟用量皆為正常,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
已將原寄給Ryan之報告及告警改為Calvin，並新增Splunk登入帳號,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
未來包含ES結案等通知皆改由Calvin做審核與結案,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
本周工作项目如下：1 更新geodb 2.Heavy Forwarder磁碟用量调查发现昨日该台主机磁碟用量暴增同时发现该台主机KV store凭证过期今日已更新凭证目前KV store状态及磁碟用量皆为正常,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
报告及告警寄件人更新将原寄给Ryan之报告及告警改为了Calvin并新增Splunk登入账号未来包含ES结案等通知皆由Calvin做审核与结案,eaf33bc134a730e00bdd67d2c050f5b8a394e75213912fa4cab95d419ad08e69,Source
2025/10/27 13:30 至 2025/10/27 17:30,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
更新geodb,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
完成本月維護作業,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
一年以上情資比對VirusTotal (進行中),339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
AbuseIPDB可檢測情資並直接串接splunk,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
Search Head測試,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
建立排程,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
處理工程師為 B人員 進行時間為 2025/10/27 13:30 至 2025/10/27 17:30,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
狀態描述 (Description): Splunk駐點服務202510第五周(2025/10/27),339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
處置動作 (Action): 本周工作項目如下: 1.更新geodb 2.完成本月維護作業 3.一年以上情資比對VirusTotal (進行中),339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
處置動作 (Action): 本周工作項目如下: 1. 更新geodb 2. 完成本月維護作業 3. 一年以上情資比對VirusTotal (進行中),339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
目前有看到AbuseIPDB可檢測情資並直接串接splunk 於Search Head測試可使用後即可建立排程,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
待辦事項: 1. 告警盤點 2. VMware Tools 漏洞修補,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
状态描述,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
Splunk驻点服务202510第五周(2025/10/27),339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
处置动作包括更新geodb,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
处置动作包括完成本月维护作业,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
处置动作包括一年以上情报对比VirusTotal (进行中),339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
处置动作包括告警盘点,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
处置动作包括VMware Tools漏洞修修补,339eada25b1f5bba3e8b8425ec2153b5c85d5dbdfc7b256ec32c6ee53a302746,Source
2025/10/20 11:00 至 2025/10/20 16:00,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
Splunk駐點服務202510第四周(2025/10/20),1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
<刪除資料庫中IOC>,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
頁面復原,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
調整 於報表新增需監控之url,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
一年以上情資比對VirusTotal,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
已取得需比對之情資清單,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
處理工程師為 B人員 進行時間為 2025/10/20 11:00 至 2025/10/20 16:00,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
狀態描述 (Description): Splunk駐點服務202510第四周(2025/10/20),1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
處置動作 (Action): 本周工作項目如下: 1.更新geodb,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
2.<刪除資料庫中IOC> 頁面復原 3.<HTTP對外大量傳輸資料報表>調整 於報表新增需監控之url,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
4.一年以上情資比對VirusTotal (進行中),1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
Splunk驻点服务202510第四周(2025/10/20)进行中,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
工作项目包括更新geodb和页面复原,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
geodb,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
页面,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
工作项目包括调整HTTP对外大量传输资料报表以新增需监控之url,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
HTTP对对外大量传输资料报表,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
url,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
进行中的一年以上情资比对VirusTotal,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
VirusTotal,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
待办事项包括告警盘点,1e7cbad0f884743c2c60654f217f11743f45aaf0f74837749dbcdaaa99a7bae0,Source
2025/10/13 13:30 至 2025/10/13 17:30,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
Splunk駐點服務202510第三周(2025/10/13),69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
<SAP重要TCode執行紀錄>告警語法調整,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
<F5VPN特定使用者連線的紀錄(ssp)>調整,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
處理工程師為 B人員 進行時間為 2025/10/13 13:30 至 2025/10/13 17:30。,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
狀態描述 (Description): Splunk駐點服務202510第三周(2025/10/13),69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
1. 更新geodb,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
2.<SAP重要TCode執行紀錄>告警語法調整 原語法中的user經比對僅得到系統管理員，並非實際user，因此調整語法，透過比對cyberark log取得實際user後再寄出信件,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
3.<F5VPN特定使用者連線的紀錄(ssp)>調整 根據需求將”數位科技中心”之紀錄獨立出來，拆分為以下兩個報告 <F5VPN特定使用者連線的紀錄(ssp) 不含數位科技中心> <F5VPN特定使用者連線的紀錄(ssp) 僅數位科技中心>,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
<F5VPN特定使用者連線的紀錄(ssp)>調整 根據需求將”數位科技中心”之紀錄獨立出來，拆分為以下兩個報告 <F5VPN特定使用者連線的紀錄(ssp) 不含數位科技中心> <F5VPN特定使用者連線的紀錄(ssp) 僅數位科技中心>,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
待辦事項: 2. 一年以上情資比對VirusTotal,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
Splunk 驻点服务202510第三周 (2025/10/13) 處置动作 包括 本周工作项目如下。,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
告警语法规则调整,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
cyberark日志,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
根据需求将“数位科技中心”之纪录独立出来，拆分为以下两个报告 <F5VPN特定使用者连线的纪录(ssp)不含数位科技中心> <F5VPN特定使用者连线的纪录(ssp)仅数位科技中心>,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
一年以上情报对比VirusTotal,69c1c13049807584fafdaa5d0703ffbd609d8e981869fc31e52e39dc3b12edf2,Source
2025/10/07 13:30 至 2025/10/07 17:30,2818aebe486a8e0870a7c83a07e1f0dbca7e3d9fe80c4e5743ca0e586d77b148,Source
"更新geodb, 自動化封鎖清單異動儀表板建置 (進行中), 情資白名單新增 Cyble ASM IP",2818aebe486a8e0870a7c83a07e1f0dbca7e3d9fe80c4e5743ca0e586d77b148,Source
處理工程師為 B人員 進行時間為 2025/10/07 13:30 至 2025/10/07 17:30,2818aebe486a8e0870a7c83a07e1f0dbca7e3d9fe80c4e5743ca0e586d77b148,Source
狀態描述 (Description): Splunk駐點服務202510第二周(2025/10/07),2818aebe486a8e0870a7c83a07e1f0dbca7e3d9fe80c4e5743ca0e586d77b148,Source
處置動作 (Action): 本周工作項目如下: 1.更新geodb 2.自動化封鎖清單異動儀表板建置 (進行中) 3.情資白名單新增 Cyble ASM IP,2818aebe486a8e0870a7c83a07e1f0dbca7e3d9fe80c4e5743ca0e586d77b148,Source
Cyble ASM IP,2818aebe486a8e0870a7c83a07e1f0dbca7e3d9fe80c4e5743ca0e586d77b148,Source
2025/10/01 13:30 至 2025/10/01 17:30,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
建立告警<PWLAN觸發IPS高風險告警>,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
"src=""172.*"" 的事件",db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
建立告警,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
自動化封鎖清單異動儀表板建置,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
GitLab升版 17.10.8 → 18.1.6,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
CVE-2025-6454、CVE-2025-2256,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
GitLab,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
B人員在2025/10/01 13:30 至 2025/10/01 17:30進行維護工作,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
Splunk駐點服務202510第一周(2025/10/01)的工作內容被描述,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
Splunk駐點服務202510第一周(2025/10/01) 的工作內容被描述,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
"更新geodb, 建立告警<PWLAN觸發IPS高風險告警>, 將 src=""172.*"" 的事件從原先<IPS高風險告警>中獨立出來",db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
自動化封鎖清單異動儀表板建置 (進行中),db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
原先版本受到漏洞CVE-2025-6454、CVE-2025-2256影響,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
處理工程師為 B人員 進行時間為 2025/10/01 13:30 至 2025/10/01 17:30,db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
Splunk駐點服務202510第一周(2025/10/01),db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
"將 src=""172.*"" 的事件從原先<IPS高風險告警>中獨立出來",db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
自动化封鎖清單异动仪表板建置 (进行中),db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
Splunk驻点服务202510第一周(2025/10/01),db831e68511defa0690868c59d76cb7fa5a22dcf19a32339c3e05c428f348395,Source
2026/01/19 13:30 至 2026/01/19 17:30,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
Splunk駐點服務202601第三周,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
本周工作項目如下,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
Gitlab漏洞修補 18.5.4 -> 18.5.5,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
Gitlab升級至建議版本,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
F5VPN特定使用者連線的紀錄(sas),5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
FWD03底層資料收容filter設定,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
保留log,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
B人員於2026/01/19 13:30至2026/01/19 17:30進行維護工作,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
Splunk駐點服務202601第三週(2026/1/19)進行狀態描述,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
本周工作項目如下: 1.更新GeoDB 2.Gitlab漏洞修補 18.5.4 -> 18.5.5 為修補漏洞已將Gitlab升級至建議版本,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
本周工作項目如下: 3.<F5VPN特定使用者連線的紀錄(sas)> 停用報表,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
4.FWD03 底層資料收容 filter 設定 已排除大量SERVICE_START 及 SERVICE_STOP 資料 目前觀察每日約產生200個檔案，故暫設定保留一天內的log,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
FWD03底層資料收容filter設定已排除大量SERVICESTART及SERVICESTOP資料目前观察每日约产生200个档案，故暂设定保留一天内的log,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
5.<HTTP对外大量传输数据报表>调整於<HTTPS大量资料传输告警>排除特定URL改由报表寄送,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
<HTTP对外大量传输数据报表>调整於<HTTPS大量资料传输告警>排除特定URL改由报表寄送,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
待办事项: 1. SSH Server漏洞修补,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
Gitlab漏洞修補從18.5.4到18.5.5,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
停用F5VPN特定使用者連線的紀錄(sas)報表,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
F5VPN特定使用者連線的紀錄(sas)報表,5686190f1ae6a97b7889d2b2a12ba3bef8d679f180768d760b4fa09e002aa8e4,Source
時間為 2025/11/05 13:30 至 2025/11/05 19:00,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
IP,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
套件,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
NTP服務,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
效期,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
kvstore,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
狀態為正常,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
SPLUNK2024/09~2025/08的維護報告,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Hank,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
FIsac情資,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
撈取,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
防火牆,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
等待中,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
indexer,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
至IDX cluster節點,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Centos作業系統,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
(評估中),a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Splunk 10月維護報告,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
indexer索引同步狀態,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
各台主機KV store,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
憑證效期(B部門),a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
"處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00",a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Splunk整體架構IP調整-完成 已設定完成所有主機的新IP,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Splunk套件升級-完成 已部屬新套件至各SH上。,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
NTP服務檢查-完成 已檢查各台主機的 NTP服務已啟用。,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
KVstore 憑證效期檢查 已將過期憑證移除並重新產生新憑證(有效期至2028/11)，確認kvstore 狀態為正常。,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
SPLUNK月報寄送 已將SPLUNK2024/09~2025/08的維護報告寄給Hank,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
FIsac情資撈取 已設定完成，正在等待防火牆開通。,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
新增indexer 新增indexer至IDX cluster節點，目前將觀察index同步狀態。,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Splunk 10月維護報告 檢查B部門indexer索引同步狀態,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
检查各台主機KV store 憑證效期(B部门),a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
"處理工程師為 A人員, C人員 进行维护",a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Splunk整体架构IP调整完成,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
Splunk套件升级完成,a88271ba7c6d838e05e29394b2c0729253d439e862b47821f4ad4b2a6c24db50,Source
