":START_ID",":END_ID","relation",":TYPE"
"The alert <DNS_TUNNELING_Single source query different domain quantity and DNS query count exceeds standard> threshold is adjusted.","809a9fc2bef1adb39fc1f5b592c2c634f17e7daf584f376e8e04a429c83d7df5","has_concept","Concept"
"The alert <DNS_TUNNELING_Single source query different domain quantity and DNS query count exceeds standard> threshold is adjusted.","d6a14171416ddb774e57b5aab7a159ef94ece4f30d3499250d06b1a968a10334","has_concept","Concept"
"The alert <DNS_TUNNELING_Single source query different domain quantity and DNS query count exceeds standard> threshold is adjusted.","647fe2af0b5b3a4b82299377c0ee87f92859fa4a8fc3d554f27abf19950aa52a","has_concept","Concept"
"The query threshold for different domain quantities is changed from 200 to 300 statistical period from three minutes to five minutes.","52a6e5f61ba09709362264764ca7e31f6c57710bbd6f1c753f8354c9c3a4b5e5","has_concept","Concept"
"The query threshold for different domain quantities is changed from 200 to 300 statistical period from three minutes to five minutes.","48a47b5fc20c236003e1335d8326cfba174570f1ed39dfb707e5df8be809fc87","has_concept","Concept"
"The query threshold for different domain quantities is changed from 200 to 300 statistical period from three minutes to five minutes.","b35e8d561db50ebd61b37db34a0a22c3331de59173abe80ea8d5290184920227","has_concept","Concept"
"The query threshold for different domain quantities is changed from 200 to 300 statistical period from three minutes to five minutes.","d08f102d9ecca9e81a7d53148fb2ede0998e9358489d05c6883c604eb3ce3540","has_concept","Concept"
"The query threshold for different domain quantities is changed from 200 to 300 statistical period from three minutes to five minutes.","2c0a6ec4f8fcae267d15224fafb3606471958a1b2251803533539ccfe299b5dd","has_concept","Concept"
"All of the work items are completed.","529b507b89a5e92b18a9bce167f1dd5dc1e29468e7b947ecbabc11c759fb622e","has_concept","Concept"
"All of the work items are completed.","c8360d1b8380c5e4be4f65fd22cea2ca753d990825091673a1821aa56a35d785","has_concept","Concept"
"All of the work items are completed.","1bc15964c6ef485bae567cb80fce95531d8576aebe9ad8d6fb600e1e073bea53","has_concept","Concept"
"The pending tasks include alarm inventory and FCB setup.","c05bf315abdd527b113e402f4524ef519c95714e1e653f0e9b297be6c96556d7","has_concept","Concept"
"The pending tasks include alarm inventory and FCB setup.","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"The pending tasks include alarm inventory and FCB setup.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"The pending tasks include alarm inventory and FCB setup.","93178c3a5ea32f22a3c88cdf1261fecb9e0140c1a02bf4f5b654d9afc81def4b","has_concept","Concept"
"The pending tasks include alarm inventory and FCB setup.","0cd464d03c125278f191c3a512b0d4815674c1e8eaa0f902f43f3e886a70fbf3","has_concept","Concept"
"This is a maintenance record of client C.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"This is a maintenance record of client C.","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"This is a maintenance record of client C.","329fe1a94bbc3913b430b7ba42a5336c741203cbe2e15b3e20b1984919b532a9","has_concept","Concept"
"This is a maintenance record of client C.","60be31412c03a2420cab0d6fe755dc2139d85c90e9a4ef7892151daa04c06292","has_concept","Concept"
"Engineer B handled the time from 2025/11/25 13:30 to 2025/11/25 17:30","f6066f08196f15064de8a12a3ab54ea76bf5ab7457e7b24df3dd1396383504ee","has_concept","Concept"
"Engineer B handled the time from 2025/11/25 13:30 to 2025/11/25 17:30","162864099d0eef8fcfe22c26979bf9bd716381fec0c5e80b07c128a302e16b73","has_concept","Concept"
"Gitlab version upgrade from 18.1.6 to 18.5.2 to fix vulnerability CVE-2025-11224","ba5a4bfd2db43eca456732fae7cb22665235ff6f213921981f53063e7d2d60b3","has_concept","Concept"
"Gitlab version upgrade from 18.1.6 to 18.5.2 to fix vulnerability CVE-2025-11224","6208e1dcf973b42f4fa79464c4d99106707b86d980681c16c0dd234f2d40d94e","has_concept","Concept"
"Gitlab version upgrade from 18.1.6 to 18.5.2 to fix vulnerability CVE-2025-11224","87ab83c03567217a725f6a1abc5011d0df32d227a4569e3db48de35f11732f1a","has_concept","Concept"
"Gitlab","e1570abbf8ae7a0e7761be1ee9df7e697d2f4c0998f0bed5e6e5048c46974852","has_concept","Concept"
"Gitlab","3f4ef22bfa6c4a49091215c2f09b929a97d51186fd636650932f1e07dbf43440","has_concept","Concept"
"Gitlab","7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","has_concept","Concept"
"Gitlab","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"Adjust alert <DNS_TUNNELING_Single source query different domain count and DNS query frequency exceeds standard> threshold, change domain quantity from 200 to 300","cafc7514348e678d7b77081942dfd05ac1eb9b16e054d11c9e685a269d1fb938","has_concept","Concept"
"Adjust alert <DNS_TUNNELING_Single source query different domain count and DNS query frequency exceeds standard> threshold, change domain quantity from 200 to 300","52a6e5f61ba09709362264764ca7e31f6c57710bbd6f1c753f8354c9c3a4b5e5","has_concept","Concept"
"Adjust alert <DNS_TUNNELING_Single source query different domain count and DNS query frequency exceeds standard> threshold, change domain quantity from 200 to 300","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"Adjust alert <DNS_TUNNELING_Single source query different domain count and DNS query frequency exceeds standard> threshold, change domain quantity from 200 to 300","57e8f8add07fb59793a4c487d409ca15f83ba8cfc3b652fe9c2d96e659821d82","has_concept","Concept"
"DNS","5e26ed2777c9479cfc82f931fcb386ef25fdb158834db6945a45909d11e98353","has_concept","Concept"
"Pending: alert audit, FCB settings.","ec0eceb8b96f7c932d8fe31e6f46530502912100d4f2ce746bf3db1ad1014214","has_concept","Concept"
"Pending: alert audit, FCB settings.","5e26084b84a335ba55fc72dc2551effaa8c212069ea4fa45e79bde8daa3e343c","has_concept","Concept"
"Pending: alert audit, FCB settings.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"維護記錄","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"維護記錄","aba9e9868d1f1c92e35fb67655b16f7c1f0d7662ae246db57902ce1110970c9e","has_concept","Concept"
"維護記錄","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"2025/11/17 13:30 至 2025/11/17 17:30","aad8bc40ef6ea49d7d5be354577967ed531d937c80941714dae7e1678e0a6b02","has_concept","Concept"
"2025/11/17 13:30 至 2025/11/17 17:30","3e65bb29371a345542c5fea7854f853ea5eff8924220711f7772ed39be1511d2","has_concept","Concept"
"1.更新GeoDB","05993b70fb3cfe8764221b15f8aaa151022da09204d138ef3928275c2bc795f8","has_concept","Concept"
"1.更新GeoDB","4f66e9989a536412978c1ac7f402b22bc87c717969aa896f23713be93024762a","has_concept","Concept"
"2.AI網站服務紀錄調閱 (202508-202510)","ae57f6c5a9f50da9144c9ac27cdb2d31921f3b4ffbc20963f15c89ee7b4b324f","has_concept","Concept"
"3.2025弱點掃描報告資訊整理","17da04534e8f63b64ad9f484b38d2a9cd9bc8a6c8e90bd78957c999c6370bff1","has_concept","Concept"
"3.2025弱點掃描報告資訊整理","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"3.2025弱點掃描報告資訊整理","626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","has_concept","Concept"
"4.eStreamer 資料異常處理","c7a780d7fa446f5ee419665c6d73bfe4e70a81931dd7b71dda3715c47e6bbbb6","has_concept","Concept"
"4.eStreamer 資料異常處理","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"4.eStreamer 資料異常處理","4571faab4338f717501abab5c86b6ffd73a9e1f665840a342d58e8dbdeb2ac95","has_concept","Concept"
"5.KPMG滲透測試IP白名單 已將IP及網段加入白名單，並修改告警語法，使其同時比對IP及網段","6bdefa3fd731f1f4bd8b67604c685bd4995b6653094e6e6760edb3509c715a28","has_concept","Concept"
"5.KPMG滲透測試IP白名單 已將IP及網段加入白名單，並修改告警語法，使其同時比對IP及網段","69bb07e27736217eb267fadff891e833b2f61a59601d9c55028f884df759249b","has_concept","Concept"
"The maintenance record is created for C客戶.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"The maintenance record is created for C客戶.","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"The maintenance record is created for C客戶.","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"The processing engineer B人員 works from 2025/11/17 13:30 to 2025/11/17 17:30.","f6066f08196f15064de8a12a3ab54ea76bf5ab7457e7b24df3dd1396383504ee","has_concept","Concept"
"The processing engineer B人員 works from 2025/11/17 13:30 to 2025/11/17 17:30.","946c58826e9d866f2c7e0458cf6fcac9ea30397493fcc867adf87f1e2f40ed45","has_concept","Concept"
"The processing engineer B人員 works from 2025/11/17 13:30 to 2025/11/17 17:30.","4eef2b411fd787bb6a20694428cdf5ae8e0c2d3f2c26d07237424bf56f7a9a25","has_concept","Concept"
"Splunk駐點服務202511第三周(2025/11/17) is described.","41b97b6f444685d1d1840694ccb7f92e477a98d4a5fb57eef52077747fb575c6","has_concept","Concept"
"Splunk駐點服務202511第三周(2025/11/17) is described.","53653ed886c4188e003625b0d5e62f7c6b51d38ed47ba28737c5514ffc7ef955","has_concept","Concept"
"Splunk駐點服務202511第三周(2025/11/17) is described.","d4f902cac6083276644fdbe93c3f598b45357fd218c9bf9ca25db45bb8f09329","has_concept","Concept"
"Splunk駐點服務202511第三周(2025/11/17) is described.","05993b70fb3cfe8764221b15f8aaa151022da09204d138ef3928275c2bc795f8","has_concept","Concept"
"Splunk駐點服務202511第三周(2025/11/17) is described.","17da04534e8f63b64ad9f484b38d2a9cd9bc8a6c8e90bd78957c999c6370bff1","has_concept","Concept"
"eStreamer data is processed, and it was discovered that eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","0d1b30219cb5a44baa464a6f0fcb83bacfdd8b4498eda2c254799e6d2a20b3cb","has_concept","Concept"
"eStreamer data is processed, and it was discovered that eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"eStreamer data is processed, and it was discovered that eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","94571731bb93af7cd711ee2246c1bd3803b883d6d842f28c42712a1a6fa05883","has_concept","Concept"
"eStreamer data is processed, and it was discovered that eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","ba34ab2528d2935d16bd40fcfc803faeef6fb361247e789f0bc846b4a3a9070b","has_concept","Concept"
"KPMG penetration testing IP whitelist is added, and the alarm syntax is modified so that it simultaneously compares IP and network segment.","4932f5cf2831c1c2be60a9a505538c254d7695a1b9786fe6578c7ad917a83404","has_concept","Concept"
"KPMG penetration testing IP whitelist is added, and the alarm syntax is modified so that it simultaneously compares IP and network segment.","0cd464d03c125278f191c3a512b0d4815674c1e8eaa0f902f43f3e886a70fbf3","has_concept","Concept"
"KPMG penetration testing IP whitelist is added, and the alarm syntax is modified so that it simultaneously compares IP and network segment.","caf34665177130f2d8434a682f7d62a7ada50c7f01ccf8a57b502d919b72aca0","has_concept","Concept"
"KPMG penetration testing IP whitelist is added, and the alarm syntax is modified so that it simultaneously compares IP and network segment.","e190a751af12949a84c12f8c8a589c682cb52b10243f71bc32d7868fdb0ecab2","has_concept","Concept"
"KPMG penetration testing IP whitelist is added, and the alarm syntax is modified so that it simultaneously compares IP and network segment.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"There are pending tasks of alarm inventory.","4171e975cf34228b5703a1ca0112a24d13f38b25341c3a2b135c2fe3ae0cf776","has_concept","Concept"
"There are pending tasks of alarm inventory.","d53c91c64359cac4774533e7af728d3c84e00b3dc8f82770d255cf5293313b65","has_concept","Concept"
"The tasks are 1. Update GeoDB 2. AI website service records retrieval (202508-202510) 3. 2025 vulnerability scan report information summary 4. eStreamer data anomaly processing.","10676fbef223292d6c76c8a1d3e70efb92ef3e08f8c0f92959d9731b16b14c20","has_concept","Concept"
"The tasks are 1. Update GeoDB 2. AI website service records retrieval (202508-202510) 3. 2025 vulnerability scan report information summary 4. eStreamer data anomaly processing.","0892eb54032f673b3e7297244bbaa95402364190ef0043ab0e399c3efb7b7dce","has_concept","Concept"
"The tasks are 1. Update GeoDB 2. AI website service records retrieval (202508-202510) 3. 2025 vulnerability scan report information summary 4. eStreamer data anomaly processing.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"The tasks are 1. Update GeoDB 2. AI website service records retrieval (202508-202510) 3. 2025 vulnerability scan report information summary 4. eStreamer data anomaly processing.","8bfb6865d035fadad42f30bd2c16857df04b9ee671935040486ebc79ad350f54","has_concept","Concept"
"The tasks are completed.","2c9821fb14644047983ba72e5925bbd9e1fdc1d9ac5e4e2ab299a850095e216e","has_concept","Concept"
"The tasks are completed.","eabc45d7779cd76c7a7f9c09012f3ef2f10e38459ed2ecd678c9e88c78db1917","has_concept","Concept"
"The tasks are completed.","22df1ce6491b5879627469e4976b0740b085976b49a50b4069803f18ca43589e","has_concept","Concept"
"The tasks are completed.","c25b1131e5ea67ed5c68d8fdebf98c89632fb4dcc87f50813880ce9b9fec91b7","has_concept","Concept"
"The tasks are completed.","6e50b3cc35153f90b181975996519dffa9e13493bae78ce5f748c67343833a8b","has_concept","Concept"
"eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","0fcaac2e3e6c86e70db48f4febb87ed1c364122de8e02dffa15382596cf87b46","has_concept","Concept"
"eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","5587cd703a9fbbe2c05df58cd933d8ff41d461745d8b9063c0039766c412dec7","has_concept","Concept"
"eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","2f55bcdc90d655ca679752faabcf9a063b807bbad3bdbd922194ea8d089cdf28","has_concept","Concept"
"eStreamer data has only received status logs since 11/14 23:20 with KVstore state abnormal.","14dc81e7aa7ae3e57043a4e2a85c640d8cda2369c5584946bbadbbe0fd016e30","has_concept","Concept"
"Service is restarted, and data gradually enters Splunk.","4c49873baafc5c48d6558a91400864ecfd3a99c3f9b01ab8c36ba862d0e2a739","has_concept","Concept"
"Service is restarted, and data gradually enters Splunk.","24ce9924d869bdc70cc54305a002b74a8bffcf44627d299bfe053d1ecca343e6","has_concept","Concept"
"Service is restarted, and data gradually enters Splunk.","1b4a16c892a6a570c9c03674090fefbe3677be9d7fa6954c0446efff468974d3","has_concept","Concept"
"Service is restarted, and data gradually enters Splunk.","dcaefb0baeeea0dc6cd849d16cb3742709c4ec4ddd8f884a3d13746ee69a0f20","has_concept","Concept"
"Service is restarted, and data gradually enters Splunk.","acd8e70bdf7e8c2399964c4257c39af34ff0fcb7b37381fb4643b1e9b0586087","has_concept","Concept"
"KPMG penetration testing IP whitelist is added.","4932f5cf2831c1c2be60a9a505538c254d7695a1b9786fe6578c7ad917a83404","has_concept","Concept"
"KPMG penetration testing IP whitelist is added.","0cd464d03c125278f191c3a512b0d4815674c1e8eaa0f902f43f3e886a70fbf3","has_concept","Concept"
"KPMG penetration testing IP whitelist is added.","ec02e90515f8f9716ada8418868f1d4dbbdcd11c818b5e06d0e8e6a552f61856","has_concept","Concept"
"IP and network segment are simultaneously compared due to modified alert syntax.","dc0666bb6f74d87b6263fadbf1b65fb05aa07548e42ab4b75d2b86209276b0f4","has_concept","Concept"
"IP and network segment are simultaneously compared due to modified alert syntax.","12cdf9606574406b4100501784f432ca255173ef1f10325f308ba4382d60d539","has_concept","Concept"
"IP and network segment are simultaneously compared due to modified alert syntax.","ba5f5d96e33f44dc79935b2f3c54887df9ff7aeaa814c5290e609a4f0af62c3a","has_concept","Concept"
"IP and network segment are simultaneously compared due to modified alert syntax.","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"IP and network segment are simultaneously compared due to modified alert syntax.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"C客戶 的維護紀錄被記錄了。","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"C客戶 的維護紀錄被記錄了。","0892eb54032f673b3e7297244bbaa95402364190ef0043ab0e399c3efb7b7dce","has_concept","Concept"
"C客戶 的維護紀錄被記錄了。","2f3afd3f2266e83475ba9fdd9254effe70076598694f393c2c2dec5d875a5d41","has_concept","Concept"
"B人員 進行時間為 2025/11/17 13:30 至 2025/11/17 17:30。","3e65bb29371a345542c5fea7854f853ea5eff8924220711f7772ed39be1511d2","has_concept","Concept"
"AI網站服務紀錄調閱 (202508-202510) 進行了。","e2a5885efc89b5c352f4a2595afb7fb92e731e5d87b5ad2d38f84d3b873ae209","has_concept","Concept"
"AI網站服務紀錄調閱 (202508-202510) 進行了。","1ca2b9878a0f6f52337b0352ba1eb9b3cdd9a315f4cab2d3054abc5dba2ce369","has_concept","Concept"
"AI網站服務紀錄調閱 (202508-202510) 進行了。","6a59d04dc8d80d0ecdf33e791e91a99026b15be94abfc93af526f6a916625714","has_concept","Concept"
"eStreamer 資料異常處理進行了。","c7a780d7fa446f5ee419665c6d73bfe4e70a81931dd7b71dda3715c47e6bbbb6","has_concept","Concept"
"eStreamer 資料異常處理進行了。","adbb33ab55ba2f02887ce38ad9f464d53d0d9c975de26213fde841f31718d753","has_concept","Concept"
"eStreamer 資料異常處理進行了。","edc9d2560eb502369388a548da71c929aaa2ba1c5716974608e06d5de458f1a2","has_concept","Concept"
"eStreamer 資料異常處理進行了。","7cf2522a1ac3530ea2854565b4dbde74e7d4ec73ab0f7846576065483f8b5ae8","has_concept","Concept"
"eStreamer","7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","has_concept","Concept"
"KPMG滲透測試IP白名單 已將IP及網段加入白名單，並修改告警語法。","3a3c55141b1991ca409a4dcc86a3b2d292d46d39715c24d68fa464edcb006181","has_concept","Concept"
"KPMG滲透測試IP白名單 已將IP及網段加入白名單，並修改告警語法。","d789542d1c9d2f7b2c06a1a7a3e7e8a5c50e19bc88419f61bbb65f65b3a49690","has_concept","Concept"
"KPMG滲透測試IP白名單 已將IP及網段加入白名單，並修改告警語法。","89aab7d87d8037cf0110e50c8dd5bf04f025292b785d390cdfc0471f9b2c247c","has_concept","Concept"
"KPMG","101e85a7dcd45012be51280d29bfd96a459b7f197177d20a2c1a45fb786f9cce","has_concept","Concept"
"KPMG","531b7b7244b5eb3b611c1ff2bca73710d6deb25058c5b922a172f524bc9b1db9","has_concept","Concept"
"KPMG","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"IP","de612cd0b11ef8cf67a5f3de359a5721be9c1488f4223c598f20e84699a80dd8","has_concept","Concept"
"IP","6493f8d39192082fa9d3f96dbf5e0d79612c09d7f20261109baf9e34eec08c0d","has_concept","Concept"
"IP","2f8a7b30addd4ca768db69101f83a03783c736dc7f4b13cf219bd300b01992d7","has_concept","Concept"
"網段","8bc217bf4ccf7e16355ed58a2be1085ab3b175375bdc1c65b8d653eb4a4de7f1","has_concept","Concept"
"網段","47df97fa863b7b37585078edb7043e98b7b0b047334adf9e7a1493c8762d6e4a","has_concept","Concept"
"Splunk駐點服務202511第二周(2025/11/11)","e51617c4d937303ef7f6aad5f7b68f03d747067536207cc7eb2b3ded47ccfb71","has_concept","Concept"
"Splunk駐點服務202511第二周(2025/11/11)","b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","has_concept","Concept"
"CVE-2025-41244","e1570abbf8ae7a0e7761be1ee9df7e697d2f4c0998f0bed5e6e5048c46974852","has_concept","Concept"
"CVE-2025-41244","242eaec9fb8bf3971e7f0caa43cf424529d4b58912ca48e50dce9f865fe71f96","has_concept","Concept"
"CVE-2025-41244","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"CVE-2025-41244","cd2d2f380f0bb8bb00bac4d936717ed5d88971fa9a0e3ff350e9b1ed8170baef","has_concept","Concept"
"VMware Tools","e1570abbf8ae7a0e7761be1ee9df7e697d2f4c0998f0bed5e6e5048c46974852","has_concept","Concept"
"VMware Tools","113732d93c74d57ef4faa78449e526c991965d2eb67e292c700b4af4b08db6aa","has_concept","Concept"
"VMware Tools","df13d145e488af4e9d9ef97992bc2097e45e7a7abdd8007c2c95461741a5b509","has_concept","Concept"
"CVE-2025-41246","2f3ac17032131abdaff4884f1df3acf311720a1d4ac4562247e2954de1f231c6","has_concept","Concept"
"CVE-2025-41246","242eaec9fb8bf3971e7f0caa43cf424529d4b58912ca48e50dce9f865fe71f96","has_concept","Concept"
"CVE-2025-41246","cd2d2f380f0bb8bb00bac4d936717ed5d88971fa9a0e3ff350e9b1ed8170baef","has_concept","Concept"
"CVE-2025-41246","42e8498aa3c5e91b495f783963a8ad65e71365e35adefb017fd21a0c3fad7807","has_concept","Concept"
"報告及告警寄件人","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"報告及告警寄件人","0b58efba0a9a95b5e3f9df05ced1a69809725b35c0ee1062d9a2cc4cd2108971","has_concept","Concept"
"KPMG滲透測試","8cbfebfa699ba5216fe74424ad6fcfd1450ecbef971b5987a6e45663ccad86d7","has_concept","Concept"
"KPMG滲透測試","d19d6c04e4e69bdcbeb7bd5fa500f6f18258da4f05a27be45b1699ca93ca7713","has_concept","Concept"
"虲理工程師處理 C客戶 的維護紀錄。","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"虲理工程師處理 C客戶 的維護紀錄。","47fc63a4daac3bc7616cc35bc727d5d6125359367468616bf472903a8ff9a1c5","has_concept","Concept"
"虲理工程師處理 C客戶 的維護紀錄。","adcda066b21fc611c8be3d6e53567a726197c5cc9ac40b07b11f3b03c05b4d09","has_concept","Concept"
"虲理工程師處理 C客戶 的維護紀錄。","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"虲理工程師處理 C客戶 的維護紀錄。","ebb8a29b6c49398767e9e10e05b49b98f1cc096fdc221228d3b4cd6319cf4c23","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下","4df2c7b2aeff4ce8e3e241b0d9e4dde9af5eb04fdce5fe1d4c0fad461b0fa5c0","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下","498df2ecae86fcf91cd7c466074c7b4fef05a86b6845bdedb81253dc6a596f1b","has_concept","Concept"
"處理工程師為 B人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:30。","162864099d0eef8fcfe22c26979bf9bd716381fec0c5e80b07c128a302e16b73","has_concept","Concept"
"處理工程師為 B人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:30。","7e772fb4cc2293e794250fd95ecdb8dbadd88eb01387e73e14f08bbac678a81b","has_concept","Concept"
"處理工程師為 B人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:30。","b79e3e1e87ecf1a9c181d35d8fbc41207de4f7bcf09f96c0492b5249a6a281c4","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下: 1.VMware Tools 漏洞修補 為修補漏洞CVE-2025-41244、CVE-2025-41246，以按照提供之SOP更新至12.3.5版本","6208e1dcf973b42f4fa79464c4d99106707b86d980681c16c0dd234f2d40d94e","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下: 1.VMware Tools 漏洞修補 為修補漏洞CVE-2025-41244、CVE-2025-41246，以按照提供之SOP更新至12.3.5版本","2f2f46c4f290cd73e8ad4141b7307563272e6b3f7192cf60e834f103077d0445","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下: 1.VMware Tools 漏洞修補 為修補漏洞CVE-2025-41244、CVE-2025-41246，以按照提供之SOP更新至12.3.5版本","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"待辦事項 1. 告警盤點 (預計下周開始)","162864099d0eef8fcfe22c26979bf9bd716381fec0c5e80b07c128a302e16b73","has_concept","Concept"
"待辦事項 1. 告警盤點 (預計下周開始)","7e772fb4cc2293e794250fd95ecdb8dbadd88eb01387e73e14f08bbac678a81b","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下:3.KPMG滲透測試IP白名單 已將IP加入白名單，但提供的清單中有很多為網段，需要修改規則才能比對，目前正在修改中","3df039fbed7b8ba32f76976aa821ceccc0c407fa2147aa7ab4eeedf9c0309bc0","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下:3.KPMG滲透測試IP白名單 已將IP加入白名單，但提供的清單中有很多為網段，需要修改規則才能比對，目前正在修改中","caf34665177130f2d8434a682f7d62a7ada50c7f01ccf8a57b502d919b72aca0","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下:3.KPMG滲透測試IP白名單 已將IP加入白名單，但提供的清單中有很多為網段，需要修改規則才能比對，目前正在修改中","23bb6552c9cdf2959484fe9e856c4c4fb0b8cb4eaa69add275d55f3403e0f6bc","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下: 2報告及告警寄件人更新","912d893f3ae1547a25d06b2c256ee2f9532ea25538f36bb5bda620be8c021dc9","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下: 2報告及告警寄件人更新","2f2f46c4f290cd73e8ad4141b7307563272e6b3f7192cf60e834f103077d0445","has_concept","Concept"
"狀態描述 Splunk駐點服務202511第二周(2025/11/11) 處置動作 本周工作項目如下: 2報告及告警寄件人更新","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"A maintenance record for the client C was processed.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"A maintenance record for the client C was processed.","0d1b30219cb5a44baa464a6f0fcb83bacfdd8b4498eda2c254799e6d2a20b3cb","has_concept","Concept"
"A maintenance record for the client C was processed.","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"A maintenance record for the client C was processed.","e6db6b8ba72fb4619513ad8cd88c63177dd91ae8e74132ccc52457a47abeba84","has_concept","Concept"
"A maintenance record for the client C was processed.","2f2f46c4f290cd73e8ad4141b7307563272e6b3f7192cf60e834f103077d0445","has_concept","Concept"
"The engineer B handled the processing from 2025/11/11 at 13:30 to 2025/11/11 at 17:30","35608c1c749f4d136848200d6c7245f1806071b50ddf9b0a3b53c088861a0d21","has_concept","Concept"
